site_code,latitude,longitude,status
FPJ3P,29.052278,65.761601,
BNHQD,31.818362,63.525899,
GIC1U,24.106579,65.647621,
9NAMK,31.151309,63.08468,
0ERUL,32.781883,75.489366,
SE6HQ,25.250953,72.877339,
DT031,30.361473,72.90203,
4N1EX,30.754604,70.792462,
X3CI0,32.216656,61.370975,
I8XNQ,24.768797,68.82652,
4O7II,31.871552,67.322125,
0ACEM,31.546922,65.327787,
RP517,36.317713,61.44907,
J6V68,24.594459,62.950775,
UWCZ5,28.637993,60.649493,
QZDQQ,27.545601,63.489987,
1WBH7,27.730874,75.00499,
MV6CX,30.44766,64.050372,
Y26BK,36.324095,62.004089,
VE0CM,31.803975,75.506638,
NW7RO,36.840644,62.89631,
09EL4,36.61558,62.775429,
LO122,30.381875,61.366904,
AAR2C,36.033068,75.984894,
CUOD6,25.30191,72.114142,
QVOXO,33.875333,77.481898,
YWR8J,35.224665,69.409016,
3VK02,27.250756,68.286208,
083IU,25.025008,74.021696,
4K4ZH,30.601724,74.807176,
3YAGI,35.201569,64.499504,
XYHJ7,35.76793,62.605128,
XKHWT,25.785862,74.092048,
OPCPF,31.76062,68.840258,
E51SA,24.3738,65.350612,
KST0C,27.587982,63.561119,
3LTI5,24.146042,74.04554,
J5MUA,26.456358,65.116483,
K9NSZ,28.208792,74.023318,
9J79K,31.999837,70.826146,
AGP98,34.97951,65.684235,
2W0AW,29.222736,63.093926,
VUCV5,28.340711,72.754456,
HOODU,32.337329,69.041557,
LU6X6,27.12589,64.379958,
L3WD8,24.514045,65.436119,
WZOE9,24.742372,72.226667,
8V3NM,25.370754,63.887629,
PBOR0,29.841262,75.565482,
J31UF,34.454452,70.712536,
715I8,27.508144,64.268976,
WTQ8E,28.499734,67.80295,
VSGJE,31.279091,75.834887,
DMTUF,27.867103,67.284597,
96B5K,26.272007,66.001594,
R2LG8,36.84394,65.08493,
417WT,23.552078,62.093793,
BBXFT,34.544753,62.455855,
IMQ7S,27.405866,61.315912,
T2QF2,24.816315,72.184203,
RIQ2W,24.0295,66.278698,
4KL2C,25.212535,67.261585,
NZ6CR,36.684973,68.323837,
NZ133,32.752726,64.742439,
RNC0Q,33.959769,71.220449,
AN1G1,26.841915,63.843405,
KFSGR,32.38152,68.322429,
4WXFG,26.944242,66.130915,
Y4N3Y,23.916975,62.964316,
3RNWS,35.927563,64.555285,
XIYWO,35.988977,76.013529,
02S37,31.016164,64.994208,
5NTL1,36.924665,72.615473,
NHOEJ,35.677983,60.744274,
ZOCBU,34.678298,65.567448,
G6OAD,24.925211,68.023847,
N9XQD,27.887137,71.866354,
EDH5I,30.693614,65.461412,
WWLSW,36.273619,77.400999,
8189G,29.296657,70.708541,
5206S,35.152787,64.453188,
VPLJ2,36.170124,77.462732,
WUPUP,25.402671,75.57047,
83B2R,31.189008,73.301457,
TM2GK,28.706177,71.99247,
D00Y5,25.617147,77.260314,
3WX5E,27.573785,68.192371,
MQX7M,35.139805,63.012128,
SQD8H,24.140566,61.679356,
10HGJ,30.841088,63.305192,
9APWD,36.23933,76.637973,
QRC0S,36.869259,68.807214,
IWZW6,23.775933,77.473373,
LYLJH,35.005548,64.288532,
58XLL,28.205601,61.103704,
GT23O,24.038834,68.69964,
R1C9A,29.80013,76.11051,
3P2L9,26.853368,75.121985,
0OQEI,27.524324,64.904611,
PAUY0,32.344876,61.982857,
KHMM6,35.180869,70.604843,
9PTH9,34.619159,62.950627,
BQWFW,25.317896,68.11365,
YPEB4,36.847391,65.363527,
853IH,36.514065,63.587778,
5E7H2,34.193956,66.328725,
ONUYV,31.140299,73.415663,
YRFUE,35.295411,74.111172,
5P9VI,25.904818,76.977492,
JPICR,32.05094,72.117768,
Z5IHA,29.463208,69.853212,
QFKX6,28.929308,70.032204,
BEBZ7,30.992022,67.865526,
GEZAC,33.553823,68.957411,
MUJ4K,33.131545,65.010794,
KY51V,33.49922,68.965685,
SPHI9,26.237578,76.222286,
YW07V,32.47447,62.109727,
OAN2F,28.808827,76.951052,
D1ORG,30.028779,62.725363,
KWDQN,36.144008,76.754059,
BNISE,28.230601,67.74443,
0N70R,33.548163,76.166458,
3GEMU,28.818915,77.0643,
5A6I8,33.306808,71.818963,
VGWV2,32.159861,71.553438,
5XFII,33.363097,76.023968,
FDMCF,27.985338,70.810156,
8BORJ,36.636738,71.28595,
ZRT2L,23.559467,65.912386,
YJ6U6,25.93392,74.259602,
GOSOU,33.769634,77.498138,
LO399,26.645576,67.446178,
YK6EP,32.797336,70.830426,
KDEND,35.285263,68.152883,
JMSYA,32.622162,63.06424,
WV6FB,23.913294,69.776957,
N1KPK,32.058702,76.643372,
VQ80X,29.792511,70.675689,
3IAQ4,30.667694,73.717762,
328TQ,35.608831,60.542713,
GV60N,29.350497,76.061282,
ZSHPO,33.627369,62.574139,
0E1KD,23.594759,70.147523,
D8DC2,33.275168,72.169217,
WGVMD,24.411952,61.172788,
NI2MR,31.55617,70.757053,
HQ0JR,29.009263,66.393291,
IVOD5,31.678927,61.193674,
EXDW6,29.29312,70.615629,
UIL8H,29.258235,68.785186,
32AXG,27.200934,76.667331,
KHK2I,25.734804,67.928995,
MTJ26,31.58958,66.45057,
6D00K,24.813483,63.173834,
0DWCS,36.313972,76.68955,
KRQZB,35.657182,65.61099,
XLIPQ,36.741702,71.239834,
SVOAC,32.915507,76.785726,
GPL96,34.703005,65.728419,
4TJYW,35.711839,72.208604,
O8X0O,32.463505,67.579859,
KEXDR,34.903531,66.480627,
7VU77,36.260375,76.21383,
YT0DV,34.968888,73.185893,
WSFJG,33.679335,76.638388,
6IQE9,32.013669,65.240489,
IL3VT,31.219968,75.74114,
1ZQ18,35.102407,71.715454,
YZLA3,33.226025,62.659013,
LSX07,29.376091,68.257245,
JFVJ0,31.273191,68.709365,
H6JPI,36.326144,62.197418,
8LHLP,33.331007,64.686096,
D5AO6,31.583275,70.029129,
W4NZ4,29.851463,71.194335,
PXRWC,33.820905,70.707927,
QPSSS,31.153431,75.494882,
MFB1V,34.997428,74.338603,
HO6X9,30.994249,64.477314,
OCEZO,32.488374,62.143459,
SA9W4,30.082464,66.250645,
THSHC,35.490557,69.077813,
J98YJ,30.640985,72.120112,
JVVSI,31.890506,63.954633,
NDTMS,35.481232,71.952575,
LCG51,33.441933,60.701791,
JHVVU,25.055802,76.380929,
VDOWB,36.068671,77.077928,
SLQY9,24.765156,66.265182,
9QN81,32.671693,65.146306,
JT17C,31.407609,66.571763,
N2ND8,32.412092,65.708975,
RPME3,23.710505,75.283127,
E5FMJ,32.845977,67.706384,
3K92W,34.195622,70.514876,
BRP1B,36.515778,61.208029,
EH4OC,29.174062,74.804123,
BFK35,36.126844,61.74252,
30MT0,29.440158,70.201015,
KPVOD,31.441181,68.70673,
K3RXT,31.4937,73.29353,
SY5BA,36.165009,63.684307,
5K2I1,26.915564,72.712707,
Z58OU,36.417996,68.851157,
GPYQO,34.558919,76.607358,
3VBQE,28.730264,68.974437,
3Z5D3,36.389207,70.509124,
N3CNN,24.320904,64.33045,
OW9NR,32.359881,61.924879,
8XAGI,35.151655,70.23046,
BOEJJ,30.363818,64.156805,
LZYTY,28.929328,71.215541,
RH60M,29.953309,76.151833,
MVV98,25.078575,60.601249,
XM8O5,32.526771,74.110227,
FRSKJ,24.462361,71.501055,
8XTGJ,31.243173,62.10929,
OK5ZD,33.27239,67.802134,
1WJWX,34.63927,69.516172,
Y02OL,35.569646,75.570639,
ULGG6,36.099708,76.981779,
1R19B,29.508289,71.793543,
NLOHW,32.01126,69.78484,
ANZ4K,35.724269,63.033348,
03TFO,24.115192,72.058024,
05LPE,36.637237,72.381499,
RVFUP,30.594217,64.148476,
ULGKU,30.536487,76.761242,
H1WTT,34.539798,71.572399,
M5NUR,26.615841,76.108203,
1G5EQ,29.706993,62.917278,
0R753,30.222336,63.860716,
VLPV3,25.758656,68.743992,
988UP,29.607902,64.623552,
FUKRG,28.803241,68.577662,
8RW3Y,35.561996,65.262446,
6ALCP,25.093716,68.427454,
PHAP5,24.73647,71.762319,
BYCRW,29.686254,62.264672,
A48OT,27.834557,63.567749,
JJL8L,35.344114,73.108504,
TMKC3,26.432287,69.249628,
24Z83,27.222686,66.527569,
1D61X,33.382378,71.564547,
06P6O,30.430265,65.454657,
8RIDQ,31.246619,71.97205,
L89EZ,29.27345,63.49125,
OC1E8,33.311998,71.493057,
5J77F,30.430195,64.723476,
IQ4OO,26.007232,70.459627,
P5IP9,31.308525,65.544127,
2N4D5,32.567637,66.397213,
57KBO,33.905785,64.876793,
KPW7I,24.974506,73.608179,
K6QOM,28.480579,67.248935,
IZHGN,26.56711,69.817244,
T5KGH,31.601917,68.421314,
6NS23,25.220116,67.943403,
1I6NT,24.756995,76.068485,
X6I09,33.823045,71.1989,
KM37G,33.715295,75.926001,
TW0A2,28.802401,62.203469,
4IOEW,24.707539,69.611424,
3IQ4Q,31.115071,73.45874,
1X26Q,23.884597,75.044733,
FLZKJ,36.761215,71.635031,
DPW6N,30.304873,77.293854,
JZYXH,36.352344,68.281145,
33O6X,28.711618,67.463481,
WY2Q8,30.04822,66.991251,
2ANO6,25.536471,69.572443,
E3DRJ,36.047049,62.862431,
HJMZD,33.265644,72.875029,
PG2KK,26.276648,64.415394,
KBNB6,28.629665,65.866921,
FNI94,34.277547,71.075309,
8S5I7,30.61065,74.217831,
1IOT7,30.718293,63.104725,
6L8W2,24.941512,77.183896,
N5AL8,27.219835,72.755129,
NE8W9,23.89318,73.018809,
BUZR5,25.534893,73.110848,
8KK6P,35.778518,60.521144,
U1FU0,28.609752,66.834552,
GSK7R,34.108232,61.648814,
CVT0A,32.242941,74.403962,
7GEA4,27.448101,73.716299,
4IUFD,31.328981,65.600623,
UIVG0,29.302995,62.510507,
BBVQ9,28.387466,69.336945,
CUNPK,27.937533,68.217049,
FXPT1,28.634284,71.009903,
D5S0X,27.058422,74.780325,
GZDOK,36.129779,67.799514,
SWR4W,29.074233,65.777578,
GQ7L8,24.418065,62.220233,
5EJ0N,31.842574,65.78618,
GGQHF,36.494604,65.016334,
I4AUP,27.739839,73.922485,
4RWK0,25.288298,61.962016,
BHWWD,34.159983,74.885601,
X77NO,26.448555,61.58851,
KA3O3,28.931646,76.936831,
393V4,25.851289,68.947048,
Z5SNA,23.93268,70.787134,
T3KPJ,34.303128,71.676992,
WSA2Z,27.765556,71.286537,
48L6D,33.350014,68.595039,
89WG9,34.126336,70.709127,
HLERG,25.591709,62.720214,
UTFFK,26.512816,67.320471,
7WQR6,26.891405,77.006604,
9A4GY,36.548039,76.244881,
EXBSJ,32.600105,69.885364,
2VBAO,31.082058,69.513795,
LPM4H,33.833918,67.61399,
4RU1P,28.648759,74.049342,
IAO9N,25.810627,61.989135,
32TDD,29.715763,63.550569,
PWJLI,26.365215,66.340394,
GBEZT,36.972387,72.58749,
X5CSM,36.362752,75.908116,
S3I4Z,28.883031,75.32218,
SJ7BM,28.411675,72.728961,
A108R,24.409538,61.622122,
7H2ZB,34.183825,74.809487,
QMYLO,34.031956,67.148965,
EJHWE,27.050491,76.995442,
Y589U,32.129099,65.402779,
UI1XY,28.608227,75.163599,
TGDCX,28.691204,64.756998,
5TGJ7,28.453043,64.677164,
9Y82J,32.961768,65.626525,
L1KI5,33.410609,77.197356,
HF1X9,24.02446,70.114356,
0776X,36.157065,65.595831,
3MFBM,27.181164,70.155406,
SJZSU,33.399308,61.634561,
Z3GZD,24.504335,73.225827,
4MJW2,34.997795,70.31761,
YAKVR,32.974484,69.818435,
DDB4K,23.550135,75.705833,
098OG,30.786791,68.344953,
VSLPQ,33.322416,71.948648,
4TDCN,28.143364,75.620215,
PXL2D,25.696646,76.422594,
DNG0G,26.370566,75.882789,
BH84O,34.28362,66.743969,
SEZ1C,29.685302,62.91649,
78748,34.904874,62.848074,
SITDK,32.672128,61.740802,
0BS7A,30.197768,62.602426,
3A2LT,30.17664,75.290006,
3IASS,29.997009,69.006918,
PIBTM,32.852083,66.121232,
DXBAW,26.018655,65.29154,
Z0TBX,28.883827,74.399004,
H9OXU,35.220473,76.435263,
Y4VGY,36.328195,67.17222,
HS16G,27.371717,71.779947,
C0P3M,32.135193,66.366974,
Q4B1E,27.349863,71.579942,
XL1P6,29.66947,71.510162,
CF9W0,23.578969,68.6477,
8VU28,24.963827,71.066066,
0T5A7,35.59711,70.80073,
4RIVL,23.872916,73.193562,
F4BQM,35.070231,64.777351,
I5JR6,24.816886,68.981648,
QXQK4,36.635133,60.962209,
79SAH,29.853469,70.328256,
FYDWC,34.740868,69.781526,
IIX9M,30.542746,67.178512,
4MPOO,24.637004,64.450325,
FH9OS,27.276948,63.321034,
PCN3O,28.730541,71.883268,
SUSWF,31.009126,74.535061,
IEVCM,34.234236,68.378282,
J8IEA,36.416397,75.353642,
9E21I,35.786279,70.123594,
5RCGD,26.979444,70.369426,
0TORP,33.48822,74.462023,
1TF57,34.867223,74.506259,
QL8OJ,27.957719,71.696935,
D3R4Y,30.469436,69.63565,
NS358,23.674217,67.042627,
L5IHS,32.761727,65.011847,
F6KH3,24.322658,71.424233,
OXU9K,33.070413,69.607922,
X5T80,31.028766,63.624249,
HORYP,33.577371,77.031258,
JK5W3,34.195852,64.725071,
35RQD,32.234554,73.556918,
JX4KJ,30.729419,74.228891,
VG0RK,27.320289,62.279855,
3WO26,36.696674,66.950805,
SVYPO,25.587873,75.12188,
X3TX8,26.493426,72.083879,
849KA,36.552749,68.617621,
AXJL6,26.046495,76.021035,
UZVCU,30.042662,62.857148,
XB7K3,34.668428,67.264567,
571TZ,28.216384,76.059263,
CI7JY,23.675933,60.97102,
PMK8R,30.902387,71.079811,
FLD2E,25.562708,63.534748,
V58SP,36.355018,63.186062,
DQWC6,28.240491,74.178005,
8MRHS,35.431877,68.047985,
NSU33,33.173313,74.59594,
WG34C,32.639632,69.253903,
XMYND,25.729918,70.124856,
5B9HK,30.304378,66.350333,
ELYPE,33.444931,61.67301,
QAZ6T,26.849079,66.026821,
TBKM0,29.800048,63.633051,
XBQIG,32.302966,69.370511,
1T039,25.155106,72.853532,
XKJGW,24.474359,61.06731,
TXEXZ,35.535387,62.160617,
VJAD6,24.778273,63.51676,
G1EF2,25.444597,68.129915,
XZ8LD,31.565949,72.852551,
GMG9R,34.729569,74.326999,
7AAB2,24.448626,65.338286,
0L7PW,34.575885,61.750334,
WP0Z5,29.802817,66.914088,
HSY6L,28.084543,71.401661,
XN8QT,24.609262,76.389872,
8Y1LE,27.906345,74.843879,
VCOR3,24.979007,63.055201,
GY6QN,34.846441,70.490695,
YW96W,33.617342,62.691019,
9KGKZ,36.970952,68.081006,
Z2N1B,30.860972,65.611321,
IX6P9,30.138195,69.090384,
9WWFP,25.375373,68.057314,
5EJH0,26.459678,72.497673,
7POOQ,34.63799,61.344601,
VD363,26.679117,67.954801,
LG4BI,36.155168,75.833266,
1NQIY,31.007324,67.958138,
Z2B4R,36.144474,68.559441,
AYJPN,26.540295,64.148897,
PKJEU,30.169072,75.846567,
3V12U,29.627146,77.024174,
L1LW0,33.805418,61.752118,
3U0XH,36.670053,60.732937,
ZDEJM,30.978191,62.617699,
T5FZ1,26.499256,74.722769,
PCNOT,25.081554,76.388154,
BJ8JM,27.133869,68.60598,
1UUW1,26.431276,69.364926,
IQL45,32.402246,61.734508,
3Y3GF,26.047457,66.122449,
7KCO5,34.616864,77.32218,
O2AIG,29.85485,65.284303,
IEKWQ,34.244618,64.425205,
RLFM9,34.773567,70.370197,
05BR7,26.606826,76.84079,
KC93M,28.427947,64.012628,
UA6MQ,23.797684,68.476267,
10Q88,30.848469,62.928169,
8MK3T,34.44437,75.676961,
K7GTL,28.437366,68.178777,
Z540R,32.617409,73.944854,
U9DWA,36.934239,77.155717,
50XR4,33.984516,76.37177,
1WU86,28.891651,75.689351,
51F3F,23.649238,77.008698,
PC7V1,32.497102,70.122368,
7127A,25.06748,62.111139,
KURM3,32.333803,62.21872,
3CFVQ,35.079499,65.23429,
VI3LL,29.584381,62.244604,
UUMKM,35.06639,65.212562,
D3QF5,35.93958,65.38362,
KIYZO,30.564831,67.685361,
GUQQB,30.191902,63.68902,
3Z5HR,30.807549,69.434362,
3XSXC,32.11222,61.422651,
3RXOB,24.93947,73.690943,
L238B,26.307407,64.058228,
3WRYQ,32.775403,68.04575,
ZJETV,27.468992,69.081855,
O59CJ,32.396329,76.457616,
KRZ19,28.967112,70.112505,
1EIMA,32.865047,71.274564,
ECL55,34.630154,61.695517,
GQJ5B,36.085736,76.084383,
860FS,31.241749,60.961718,
PIAJM,35.627804,68.064349,
C8R57,25.373971,64.581835,
Q4KRE,27.819544,70.163099,
YL2MY,27.196786,72.524286,
2074N,30.806571,72.178217,
Q8ONN,31.818203,65.527804,
YLDUS,27.945393,69.378228,
V4D28,26.306986,69.694266,
QLTJ5,32.714714,66.358301,
9N72Q,25.817035,69.472216,
S048Y,35.669508,68.468313,
1VQ96,27.44659,70.710767,
2VWGF,34.872055,63.75704,
7S6XX,35.786765,71.66755,
52ILV,31.373471,64.529298,
SWMO0,27.419414,66.39753,
GUWH1,30.034803,67.245199,
HI308,32.156714,64.196358,
A7QW8,30.113865,62.99271,
UXPYH,35.410982,65.649595,
R8U3S,23.641594,77.202966,
LAJ44,32.862045,68.428677,
XYGIM,30.516779,67.747693,
6TPOK,31.605699,70.014026,
PWZV0,25.907282,69.273546,
CFK99,26.233066,71.950378,
4KAEK,32.417658,77.299033,
1QCB5,28.928592,73.685562,
RO4GN,24.18046,72.250548,
3NFX2,27.441489,73.937646,
5YOY5,35.565999,67.69718,
NGGIE,26.376656,70.208198,
N2NFN,30.215056,73.583622,
GLWPV,27.488714,66.773938,
Z4S84,31.570212,66.274154,
Y6IO3,30.899214,69.685896,
IIE1J,35.59143,74.183127,
SYWAF,33.207291,69.384775,
419RJ,27.264304,72.421178,
M445Q,33.398587,72.147292,
PDAUL,28.067899,74.554786,
FIMKM,27.28992,72.75677,
DS410,31.681469,67.457642,
Q32FU,35.544905,64.614663,
S48U6,35.881678,67.293661,
UX9UF,31.162539,70.463781,
8WGVZ,30.87457,76.69441,
HZ7FF,31.606081,61.17218,
CBMB9,27.842475,75.101582,
ZVI5S,27.342447,60.680887,
PJL8G,28.684196,74.837643,
Y6HV1,25.913549,69.817787,
8UWYO,26.217522,67.031997,
AT5PP,33.566859,68.937555,
1RAAL,33.622365,63.917033,
Y8GWR,33.201172,77.181369,
UC69I,26.39605,64.867579,
3UZYD,26.46343,77.444818,
K4DJI,27.819361,72.450192,
U29WN,32.867158,71.271883,
7DKF3,26.825004,67.675061,
I9SHB,28.361085,62.008387,
TAO6N,27.751652,60.763304,
NSSU4,31.64312,70.988253,
UGR7N,28.259427,75.165213,
JPO7Q,28.359579,76.051057,
0BAXH,35.718724,66.016245,
8TKMH,34.322855,64.958694,
R7AAR,25.104253,73.990367,
2JI1O,26.202876,72.776505,
Y4U2K,27.450915,67.356553,
H8WHS,34.675281,73.355327,
5JWJM,34.450683,61.526229,
4HWT7,26.238356,66.976849,
9KWF2,35.745735,77.002594,
DNNHO,25.846918,75.487102,
2N8LQ,25.158832,70.584988,
RE6O7,34.19885,73.305742,
V6XSH,36.096948,69.251399,
Y7YRQ,32.781594,77.166693,
6DT0L,27.116705,69.608156,
IP8OT,26.79841,67.33366,
DP1C8,24.270434,66.396155,
U56YA,35.640038,62.367905,
FURDA,26.845428,76.764782,
O68SG,28.058062,76.191798,
VR6FQ,26.421408,71.890588,
G34ET,34.752527,71.688258,
89BRA,33.07996,70.95697,
893AS,34.098466,70.889723,
N4G9J,33.776331,69.991229,
YPRPV,36.94771,69.593685,
W7H1R,24.84492,71.149353,
B4VXI,24.566575,72.511173,
L1805,31.569141,68.119957,
0YG13,24.758125,61.850207,
U2K85,23.502417,65.295924,
TRHNI,29.390906,66.74934,
DPMRA,35.887323,64.43056,
3WTCB,24.101809,71.894084,
GREJ1,30.446992,72.178581,
RMRSM,32.736135,62.721327,
ARKGV,28.050999,63.882023,
1Q99B,35.357529,65.850119,
LG0OY,33.349833,67.361287,
MSW3I,31.828104,69.075038,
GOPSJ,34.084463,65.523517,
OPECI,32.167478,70.496143,
SNXR2,36.702732,66.285148,
PPZIF,23.828388,69.054341,
3T9ZR,25.737228,64.260367,
5C4U3,30.004709,62.000489,
YUQA2,24.742308,67.031724,
E6CT0,28.718843,76.430834,
WKJGW,33.557929,72.087574,
MEPEL,30.351248,75.357395,
0DIPK,31.327527,74.638634,
ECR3L,36.788869,66.36415,
842D4,28.246447,75.348531,
6IC8B,33.124718,66.554052,
WKR7P,28.821386,76.210156,
I8WG0,27.351523,74.871086,
BOWR1,30.575601,76.173566,
V6VSW,24.168795,72.067742,
6YGZU,29.257077,62.816083,
5GK8Q,27.416959,73.227824,
IDSPB,26.273336,68.154061,
JIHK8,34.677659,65.667327,
ERI1K,26.41133,65.929656,
9K9H6,28.424,75.643845,
O8IGP,28.044054,75.22453,
N11XO,26.507848,76.226536,
MFE2W,32.490267,69.660024,
TCPTU,35.805153,63.826222,
PBJ98,29.394963,76.365301,
9CS7W,35.161308,64.288462,
RGNU0,25.555799,67.289016,
27RGY,26.286011,71.123347,
1C9B1,33.052454,73.984538,
7XF34,32.6566,67.915729,
ZVOPD,28.439101,70.120009,
EDRLJ,26.435709,67.049817,
BTFAR,31.509987,69.103371,
1TZK2,35.272283,65.232182,
GEBMF,31.660052,69.937786,
44T89,29.569185,72.060844,
DOY6C,31.361004,68.94693,
CM6R6,34.875391,67.747842,
FLBUF,30.265154,68.050838,
IJL6F,27.431377,64.675963,
YQ432,24.385725,68.571877,
7X6LE,30.735917,62.019381,
JU61S,35.097581,63.043594,
TOO2Z,33.428662,70.343402,
9ZY29,23.77624,74.892605,
DUZJ4,29.677759,69.984015,
UM92G,31.475105,63.221316,
H98L4,32.823973,73.630505,
AOES4,26.824871,71.826561,
84SKM,32.006215,74.365634,
BV76E,32.598884,60.739143,
PG17E,26.41632,72.777389,
B02OT,30.492997,72.613107,
OQJEW,28.261023,65.725214,
6T3PR,29.727571,71.813615,
8EQ40,31.989936,61.53513,
9A0JA,30.762949,62.810855,
54JGH,26.955355,68.009401,
428JD,26.605855,73.918473,
PL6V9,35.3622,67.89213,
U9I4Z,35.114566,64.816188,
7FPMK,34.34358,61.328438,
2GMQK,35.205989,63.472588,
STTKF,30.271313,65.022086,
H0HE2,25.278226,72.113997,
SZ0TA,28.357342,63.186953,
ZKD9Z,25.780615,70.979798,
HM8VV,29.236448,69.570882,
NN88Z,29.292976,76.995162,
PAY7Y,34.700482,63.410802,
STW5P,33.803766,70.285585,
G6TSM,28.735944,63.140663,
02IPJ,26.971738,65.125675,
SJ35R,29.640675,61.916612,
0H1IC,24.958755,61.193655,
QQJRD,36.679634,70.784203,
08BN4,33.813925,66.516501,
NLPDX,32.443261,73.889894,
1S04G,25.645789,72.247822,
ILAL5,30.468409,64.160406,
OU939,31.222771,63.982475,
KAS0T,33.067493,69.284243,
V5L28,28.460391,64.81831,
GKN2L,36.92976,68.330539,
B1XRW,34.348349,69.929476,
P6JE4,26.437296,62.861274,
BCPDD,30.574248,63.29391,
HZ03J,26.623155,63.955947,
LP62R,25.407447,70.414925,
2762J,33.664208,65.631622,
Q8C76,35.300057,73.237815,
M5ECT,28.844151,62.709168,
HP72U,28.522546,61.268461,
B3BUB,27.388528,62.65876,
BZUX6,26.928171,65.558925,
8LII4,27.239539,63.855862,
53R9C,36.244068,68.078798,
I79PG,24.85363,75.256545,
KAXL8,32.068708,65.776127,
RYRQP,32.964356,61.564035,
VDVL9,25.485221,63.053799,
9H869,30.806434,76.114119,
48H9Q,33.48493,70.595912,
A03SM,23.762143,70.784152,
JEZCK,32.218358,69.812398,
52A0M,28.771522,60.897634,
6K6MK,25.104772,64.644007,
QWUKU,36.525111,61.958727,
M0UHN,24.752822,68.145253,
9867R,23.911086,70.619447,
SGOLQ,36.618393,66.222801,
TZNBK,23.508472,66.835494,
RGJUH,24.743312,73.054338,
URBKR,34.738513,77.20574,
9EDHE,26.69704,74.018707,
O1OJ6,24.931737,64.28023,
0ZXSD,27.553066,62.8149,
8I06K,36.709172,68.050464,
0S442,26.521953,69.919846,
ONGWH,35.948526,74.92045,
PJ1OG,35.066267,62.114286,
I2XEW,32.445664,63.413249,
M2BIQ,33.769617,63.440171,
FR12U,28.492604,65.439586,
68O48,28.890707,68.379899,
YTRIU,33.694925,68.08613,
HRVUP,34.458299,69.021441,
44I3G,34.569378,66.654467,
Y4VEE,32.903047,63.854349,
K5LSU,23.736204,72.274678,
K3HAP,26.969037,66.911954,
P8GBY,29.191622,64.194855,
48FWW,33.647523,62.943548,
PC540,32.703642,71.811647,
7HS9R,31.576667,75.541879,
VZAS3,34.308259,65.982331,
PMOSN,30.0473,66.682492,
79DVW,30.930529,68.294364,
XTQRM,29.907921,67.03389,
TZFPV,32.294247,72.845775,
35480,35.790667,67.596614,
PQU3I,35.324307,66.853468,
9GX9H,35.262811,74.863075,
TTJNO,34.414661,65.589199,
S87KF,27.702094,65.676077,
MEIAG,24.49468,62.136171,
SKXGU,31.731343,69.245325,
EQ39I,29.269173,74.441603,
SU9LP,25.546271,70.45577,
GBJH7,31.988031,63.799809,
TU8W8,33.38186,66.252983,
VYC7G,35.756363,61.359844,
C9K2B,23.735987,70.45045,
2K3RC,26.707477,71.216883,
488OO,34.700907,66.072914,
35GB8,25.762734,70.265192,
T6GLM,25.632406,65.952661,
ZFJHG,35.845781,69.157136,
RMOLM,36.337582,73.613568,
LCMM0,33.370819,74.927028,
S7TCZ,25.233168,74.454423,
KAOVL,36.409612,62.542178,
YOYBC,29.319115,77.283443,
V5KBS,27.96909,76.626546,
6F6IA,31.855496,73.397715,
G4ZCF,29.240172,74.971191,
BQZLX,35.52303,64.759181,
9MU24,32.724594,75.483185,
VFTH1,35.795347,67.029878,
V64NP,35.342841,68.262817,
BXA8C,34.646948,68.245803,
DPHUJ,34.920722,76.18651,
5HZM5,25.289026,61.929037,
QU3B0,33.426546,71.956796,
OSG0P,32.483024,65.074647,
P68SD,36.584489,67.56696,
FBKVN,26.272205,75.972922,
PAF70,30.458359,60.824055,
YPKP7,33.431237,75.688338,
0ZTDR,36.738338,73.732271,
82878,32.087302,75.078289,
1PP7V,23.79939,63.659053,
NP8VZ,35.040186,71.192016,
MVDEH,28.662449,72.425083,
93X58,35.044669,72.945116,
SO0I1,33.846198,65.690851,
62JKH,26.055891,60.570742,
NS8I1,27.872016,71.292928,
DXJ6P,34.392517,63.498885,
GVQQQ,35.957681,76.2328,
3OIP9,27.865703,66.424551,
AZB27,27.3203,68.976666,
M37IK,29.216926,68.97952,
NOCXD,33.319723,70.110307,
I4WBF,33.838019,71.061557,
C3BZU,36.721985,72.29916,
ZJHZG,25.183318,75.894485,
4S7K2,24.396674,76.230529,
GUGH9,26.937702,62.746556,
GLLYF,30.665952,63.792717,
VSUBS,30.210354,62.198046,
8MSWC,27.483895,71.069932,
513OD,27.503217,60.779703,
7CII7,29.436551,61.995757,
Q0HBS,24.9221,70.498706,
EJLSS,31.376796,64.486536,
OWKN8,31.686278,68.148855,
56158,31.683664,66.483747,
HI5O4,31.111356,72.978912,
YGRSV,31.925804,60.639965,
8BGD1,26.473805,73.945679,
SWSM9,31.211751,75.57188,
C7MFD,33.496668,76.294211,
70AXM,30.415695,73.979961,
7WICC,35.761832,67.835771,
5ILE5,28.328722,66.570412,
UNZXR,29.714752,73.898651,
4TQ46,35.848219,66.59438,
4CUZZ,28.067002,71.981218,
NXXE9,32.181156,70.552307,
D7JDZ,34.057831,67.77235,
UV43G,25.162718,70.346168,
4RWXZ,35.554525,66.257571,
UW2OA,27.975849,76.353972,
6VBCQ,23.900605,64.497424,
6RG5Q,31.857115,71.269175,
TW7L5,26.979287,73.941054,
